cve_id	vendor	product	version	update	start_incl	start_excl	end_incl	end_excl	cvss_score	cvss_severity	cvss_version
CVE-2016-4415	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-4416	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-4416	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-4417	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-4418	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-4419	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-4419	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-4420	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-4420	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-4421	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5350	wireshark	wireshark	1.12.0	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.1	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.2	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.3	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.4	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.5	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.6	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.7	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.8	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.9	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.10	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	1.12.11	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	2.0.0	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	2.0.1	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	2.0.2	*					7.5	HIGH	3.0
CVE-2016-5350	wireshark	wireshark	2.0.3	*					7.5	HIGH	3.0
CVE-2016-5351	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5351	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5352	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5352	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5352	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5352	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5353	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5354	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5355	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5356	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5357	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5358	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-5358	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-5358	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-5358	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-5359	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6503	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6503	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6503	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6503	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6503	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6504	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6505	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6506	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6507	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6508	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6509	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6510	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.0	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.1	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.2	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.3	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.4	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.5	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.6	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.7	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.8	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.9	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.10	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.11	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	1.12.12	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6511	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6512	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
CVE-2016-6512	wireshark	wireshark	2.0.1	*					5.9	MEDIUM	3.0
CVE-2016-6512	wireshark	wireshark	2.0.2	*					5.9	MEDIUM	3.0
CVE-2016-6512	wireshark	wireshark	2.0.3	*					5.9	MEDIUM	3.0
CVE-2016-6512	wireshark	wireshark	2.0.4	*					5.9	MEDIUM	3.0
CVE-2016-6513	wireshark	wireshark	2.0.0	*					5.9	MEDIUM	3.0
